time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,-5.3123579827897265,2.735350217376326,17.201738510145017,0.05731954653821525,0.25549446016046584,0.0,-5.192652843757636,2.371680982315159,3.915085420970972,-0.13732789862784436,-0.0037521033867154406,0.0,441.12297089256043,442.4909248562417,442.5845609885673,443.16408553590094
2.700000000000002,-5.63065936626936,2.8787568163842265,17.44215694649736,0.04907792829364066,0.2558918749992891,0.0,-5.417445095182939,2.407486575689157,4.097843237688039,-0.1374293261150837,0.003774063218294658,0.0,495.47621812948955,496.02931638572085,495.87239545190414,495.84961958137
2.760000000000002,-5.962184876156819,3.0241106583580404,17.692222698810447,0.055311325539136647,0.25939918334162826,0.0,-5.633778207313102,2.4383040869096795,4.236439015661978,-0.18033092053603175,-0.0173041075190909,0.0,485.9000472634382,484.3171033849295,486.63952002121033,483.3972651033757
2.820000000000002,-6.306249762014058,3.1713019742278825,17.948478309995295,0.05538193304304606,0.2595303061338887,0.0,-5.835220221467917,2.467986679297637,4.304752885009262,-0.14536166333795197,-0.030410673776758764,0.0,466.22848951819475,465.2031662566658,464.8072866873728,467.51443905660005
2.880000000000002,-6.662285917624599,3.3202039222441835,18.20816913522907,0.046648257391351144,0.2577045444101662,0.0,-6.032733934711757,2.494513605442725,4.3512651585280455,-0.14649046808014485,-0.03275353085997745,0.0,460.38582506436137,460.2000825000286,460.4316444273392,460.3232473877631
2.940000000000002,-7.0299937694060635,3.4704826146468717,18.469799161792107,0.03854952470223427,0.25904959400169414,0.0,-6.224554835653692,2.5139722284278307,4.3693711323298166,-0.13850851697437783,-0.01398688008475514,0.0,450.5079049663543,452.0228995156797,452.6903619921944,453.313441905626
3.000000000000002,-7.409084273692394,3.6217414470257556,18.73166139111391,0.031091374947476602,0.2613142991778892,0.0,-6.412266459534677,2.5272858247708663,4.359080095590099,-0.12952484053675628,0.004149894318306091,0.0,443.2169008590475,444.705402197891,443.2657106743068,443.98652016152164
3.0600000000000023,-7.800814383105217,3.773856130579996,18.997579574407474,0.03749896344165826,0.2653421785368657,0.0,-6.645853234695383,2.543825044343016,4.503410906957881,-0.08945901232640238,-0.018378586508894967,0.0,493.46317010155667,491.7970978081675,491.17201730957476,494.1242707061153
3.1200000000000023,-8.205560741910727,3.9269073890408928,19.267912813873618,0.032566458615443494,0.26742186570668025,0.0,-6.846150977613387,2.5574074879191238,4.507258999683853,-0.09798391548162587,1.7456979621143648e-07,0.0,451.33287700374643,452.8141959190083,452.5822131288991,451.88837915565676
3.1800000000000024,-8.622950222909912,4.080733005258416,19.540304331216568,0.02671269160110512,0.26998296918382714,0.0,-7.0672752627900985,2.5694883291754116,4.571646045889067,-0.10129964459727192,0.016372097436518927,0.0,471.87276709600025,473.1351033542336,472.0235187303928,471.7596984867714
3.2400000000000024,-9.053671690010983,4.235205851387448,19.816217155676547,0.03583900893365222,0.2787427621279086,0.0,-7.290942623606971,2.580426598734386,4.624097833664277,-0.059768980985038425,0.04574544602766316,0.0,469.485548555741,471.7597199967905,468.99578927254953,472.2051371760777
3.3000000000000025,-9.496711548323088,4.390308650556579,20.090613940880935,0.03244519224133491,0.2819434159310452,0.0,-7.477754257029923,2.5893908099596246,4.522455556888378,-0.05601760982198725,0.052038634030138156,0.0,421.99581607537755,422.5403608924415,423.3022128288674,423.62242520381517
