time,episode,total_reward
1.3200000000000007,701,-30.865198698258848
1.3200000000000007,702,-30.86660621101117
1.3200000000000007,703,-30.874437228142327
1.3200000000000007,704,-30.871528872386968
1.3200000000000007,705,-30.87338057802578
1.3200000000000007,706,-30.876164210846845
1.3200000000000007,707,-30.874440445410084
1.3200000000000007,708,-30.867783855311938
1.3200000000000007,709,-30.875242638510876
1.3200000000000007,710,-30.878746585957373
1.3200000000000007,711,-30.88089797081874
1.3200000000000007,712,-30.881578129217083
1.3200000000000007,713,-30.878716576537624
1.3200000000000007,714,-30.88463198719856
1.3200000000000007,715,-30.876468425273433
1.3200000000000007,716,-30.87540044705733
1.3200000000000007,717,-30.87865488187559
1.3200000000000007,718,-30.885502821597207
1.3200000000000007,719,-30.87759987229904
1.3200000000000007,720,-30.8892995341117
1.3200000000000007,721,-30.875717112528463
1.3200000000000007,722,-30.887251717990218
1.3200000000000007,723,-30.88277270420435
1.3200000000000007,724,-30.885501288514288
1.3200000000000007,725,-30.884845487650814
1.3200000000000007,726,-30.879487728074203
1.3200000000000007,727,-30.888933036614795
1.3200000000000007,728,-30.88514833059814
1.3200000000000007,729,-30.884468881251195
1.3200000000000007,730,-30.88279039785773
1.3200000000000007,731,-30.892123566581482
1.3200000000000007,732,-30.89379652955428
1.3200000000000007,733,-30.891936468980518
1.3200000000000007,734,-30.887814636641668
1.3200000000000007,735,-30.89127909581739
1.3200000000000007,736,-30.896188647691105
1.3200000000000007,737,-30.898151329008403
1.3200000000000007,738,-30.895332625548228
1.3200000000000007,739,-30.898081154559996
1.3200000000000007,740,-30.898955845398703
1.3200000000000007,741,-30.90821746358084
1.3200000000000007,742,-30.902419324325884
1.3200000000000007,743,-30.90673758557669
1.3200000000000007,744,-30.908208546455374
1.3200000000000007,745,-30.89777346239795
1.3200000000000007,746,-30.906492987569372
1.3200000000000007,747,-30.903444764389977
1.3200000000000007,748,-30.91624254659297
1.3200000000000007,749,-30.907973500382013
1.3200000000000007,750,-30.909589278523708
1.3200000000000007,751,-30.916754909828036
1.3200000000000007,752,-30.914269025345202
1.3200000000000007,753,-30.915740247698615
1.3200000000000007,754,-30.909190006191448
1.3200000000000007,755,-30.911795187752688
1.3200000000000007,756,-30.918366315838185
1.3200000000000007,757,-30.9163625502159
1.3200000000000007,758,-30.91331324002816
1.3200000000000007,759,-30.92297972171622
1.3200000000000007,760,-30.91506866393692
1.3200000000000007,761,-30.908907799470896
1.3200000000000007,762,-30.916894051667185
1.3200000000000007,763,-30.912128832261917
1.3200000000000007,764,-30.92483504969156
1.3200000000000007,765,-30.91294426835918
1.3200000000000007,766,-30.92236051643277
1.3200000000000007,767,-30.919282836701694
1.3200000000000007,768,-30.91744299513471
1.3200000000000007,769,-30.916016702981928
1.3200000000000007,770,-30.91704277683425
1.3200000000000007,771,-30.91410790436212
1.3200000000000007,772,-30.925494864699214
1.3200000000000007,773,-30.923733011286128
1.3200000000000007,774,-30.923845167543945
1.3200000000000007,775,-30.925817967394778
1.3200000000000007,776,-30.928015372689362
1.3200000000000007,777,-30.926918977661543
1.3200000000000007,778,-30.91959454633592
1.3200000000000007,779,-30.92043691186399
1.3200000000000007,780,-30.92379049454231
1.3200000000000007,781,-30.920831742270817
1.3200000000000007,782,-30.92697973820635
1.3200000000000007,783,-30.930596785283285
1.3200000000000007,784,-30.931827956718696
1.3200000000000007,785,-30.92189612222493
1.3200000000000007,786,-30.92591070436498
1.3200000000000007,787,-30.9266573896164
1.3200000000000007,788,-30.925801372762965
1.3200000000000007,789,-30.93204148630595
1.3200000000000007,790,-30.922088336361767
1.3200000000000007,791,-30.923818320817944
1.3200000000000007,792,-30.9253785600081
1.3200000000000007,793,-30.925971387656418
1.3200000000000007,794,-30.929411539505114
1.3200000000000007,795,-30.92677374401349
1.3200000000000007,796,-30.922757073601474
1.3200000000000007,797,-30.91911250091273
1.3200000000000007,798,-30.92574737693549
1.3200000000000007,799,-30.92416757802468
1.3200000000000007,800,-30.919645768516666
1.3200000000000007,801,-30.92686864900313
1.3200000000000007,802,-30.92817159834368
1.3200000000000007,803,-30.927139921424253
1.3200000000000007,804,-30.927052406418213
1.3200000000000007,805,-30.931466994465797
1.3200000000000007,806,-30.933306110280895
1.3200000000000007,807,-30.928234441659143
1.3200000000000007,808,-30.932272646801778
1.3200000000000007,809,-30.936345253795146
1.3200000000000007,810,-30.937614367746868
1.3200000000000007,811,-30.934902991704682
1.3200000000000007,812,-30.939448357742954
1.3200000000000007,813,-30.933008812639482
1.3200000000000007,814,-30.938331544700095
1.3200000000000007,815,-30.940745789085508
1.3200000000000007,816,-30.940870059200527
1.3200000000000007,817,-30.932548704182555
1.3200000000000007,818,-30.939626304225126
1.3200000000000007,819,-30.936954501216874
1.3200000000000007,820,-30.946315457834014
1.3200000000000007,821,-30.941284438928427
1.3200000000000007,822,-30.94137299754079
1.3200000000000007,823,-30.936767336663713
1.3200000000000007,824,-30.946922335614893
1.3200000000000007,825,-30.945755943356467
1.3200000000000007,826,-30.939321647239016
1.3200000000000007,827,-30.941089126850077
1.3200000000000007,828,-30.944398507391327
1.3200000000000007,829,-30.941299899569987
1.3200000000000007,830,-30.944263855932135
1.3200000000000007,831,-30.942023796680427
1.3200000000000007,832,-30.939478602354022
1.3200000000000007,833,-30.94168431131115
1.3200000000000007,834,-30.94485311082795
1.3200000000000007,835,-30.94104720887438
1.3200000000000007,836,-30.943335700221454
1.3200000000000007,837,-30.948536468387047
1.3200000000000007,838,-30.946690983446473
1.3200000000000007,839,-30.945726689936023
1.3200000000000007,840,-30.944802080613016
1.3200000000000007,841,-30.94500926016015
1.3200000000000007,842,-30.94969533701486
1.3200000000000007,843,-30.947441696244052
1.3200000000000007,844,-30.942568216961963
1.3200000000000007,845,-30.947265309318734
1.3200000000000007,846,-30.949701989474313
1.3200000000000007,847,-30.95280493330268
1.3200000000000007,848,-30.94364328258574
1.3200000000000007,849,-30.946447381699866
1.3200000000000007,850,-30.947543435118554
1.3200000000000007,851,-30.94802317023126
1.3200000000000007,852,-30.951154260160536
1.3200000000000007,853,-30.950651816437507
1.3200000000000007,854,-30.94748388307574
1.3200000000000007,855,-30.950542022273822
1.3200000000000007,856,-30.95080079896863
1.3200000000000007,857,-30.94931112419721
1.3200000000000007,858,-30.951040611403542
1.3200000000000007,859,-30.950299444005914
1.3200000000000007,860,-30.951218326829395
1.3200000000000007,861,-30.95291743160695
1.3200000000000007,862,-30.9546668785236
1.3200000000000007,863,-30.95118656074571
1.3200000000000007,864,-30.94960841347411
1.3200000000000007,865,-30.955273805202374
1.3200000000000007,866,-30.951232570263812
1.3200000000000007,867,-30.951679586598427
1.3200000000000007,868,-30.953962125157265
1.3200000000000007,869,-30.952698196897103
1.3200000000000007,870,-30.95166705742295
1.3200000000000007,871,-30.950893469620986
1.3200000000000007,872,-30.953984830485794
1.3200000000000007,873,-30.94817006118609
1.3200000000000007,874,-30.95334836490117
1.3200000000000007,875,-30.954188723744707
1.3200000000000007,876,-30.951876079615765
1.3200000000000007,877,-30.954762699576154
1.3200000000000007,878,-30.952566890490814
1.3200000000000007,879,-30.95567342379041
1.3200000000000007,880,-30.95288738205933
1.3200000000000007,881,-30.954718009127166
1.3200000000000007,882,-30.95209421071884
1.3200000000000007,883,-30.957899717933948
1.3200000000000007,884,-30.953490992742594
1.3200000000000007,885,-30.95438027968438
1.3200000000000007,886,-30.953515013685568
1.3200000000000007,887,-30.95529130716123
1.3200000000000007,888,-30.95590422879778
1.3200000000000007,889,-30.952032886293654
1.3200000000000007,890,-30.95535613719927
1.3200000000000007,891,-30.953460379635708
1.3200000000000007,892,-30.953424891532038
1.3200000000000007,893,-30.957200994389485
1.3200000000000007,894,-30.956840146173338
1.3200000000000007,895,-30.957238158395995
1.3200000000000007,896,-30.960431397532798
1.3200000000000007,897,-30.958447519503476
1.3200000000000007,898,-30.958526703562203
1.3200000000000007,899,-30.957466024164866
1.3200000000000007,900,-30.956054574031995
1.3200000000000007,901,-30.96262224983226
1.3200000000000007,902,-30.957148280779638
1.3200000000000007,903,-30.960489626935367
1.3200000000000007,904,-30.95873906723776
1.3200000000000007,905,-30.961936225225724
1.3200000000000007,906,-30.959081365396855
1.3200000000000007,907,-30.960514377651943
1.3200000000000007,908,-30.95669235999847
1.3200000000000007,909,-30.95824607594883
1.3200000000000007,910,-30.95574323776455
1.3200000000000007,911,-30.957585697078994
1.3200000000000007,912,-30.95849961375797
1.3200000000000007,913,-30.958308350748045
1.3200000000000007,914,-30.959398660532685
1.3200000000000007,915,-30.960064523488814
1.3200000000000007,916,-30.95815066440225
1.3200000000000007,917,-30.959431520787362
1.3200000000000007,918,-30.958079015134498
1.3200000000000007,919,-30.958751373885544
1.3200000000000007,920,-30.960527634681306
1.3200000000000007,921,-30.954378161825367
1.3200000000000007,922,-30.95893513869529
1.3200000000000007,923,-30.959642884984316
1.3200000000000007,924,-30.963233916970914
1.3200000000000007,925,-30.959985245565424
1.3200000000000007,926,-30.96356289288564
1.3200000000000007,927,-30.95934461515998
1.3200000000000007,928,-30.959584756064196
1.3200000000000007,929,-30.963827399553114
1.3200000000000007,930,-30.958788915290267
1.3200000000000007,931,-30.95693175932869
1.3200000000000007,932,-30.962034256482404
1.3200000000000007,933,-30.961491642342104
1.3200000000000007,934,-30.957571426061214
1.3200000000000007,935,-30.960594624142676
1.3200000000000007,936,-30.95985614707905
1.3200000000000007,937,-30.96142843529932
1.3200000000000007,938,-30.962444062475093
1.3200000000000007,939,-30.963998236593
1.3200000000000007,940,-30.963095893005786
1.3200000000000007,941,-30.961469684466927
1.3200000000000007,942,-30.962707181186985
1.3200000000000007,943,-30.96123894882455
1.3200000000000007,944,-30.96087035052714
1.3200000000000007,945,-30.96097135164162
1.3200000000000007,946,-30.964985198656954
1.3200000000000007,947,-30.961952647312255
1.3200000000000007,948,-30.96476887968918
1.3200000000000007,949,-30.96443356901164
1.3200000000000007,950,-30.96051602174575
1.3200000000000007,951,-30.960986841311353
1.3200000000000007,952,-30.965134423058473
1.3200000000000007,953,-30.963098825528537
1.3200000000000007,954,-30.963250184164544
1.3200000000000007,955,-30.965045867669424
1.3200000000000007,956,-30.962611904768224
1.3200000000000007,957,-30.96509731029846
1.3200000000000007,958,-30.96335340057905
1.3200000000000007,959,-30.964463983173488
1.3200000000000007,960,-30.963125703647655
1.3200000000000007,961,-30.96273554636186
1.3200000000000007,962,-30.960298597198502
1.3200000000000007,963,-30.96367308157704
1.3200000000000007,964,-30.96224828343238
1.3200000000000007,965,-30.963508353845945
1.3200000000000007,966,-30.96652215173431
1.3200000000000007,967,-30.9635500634291
1.3200000000000007,968,-30.964833262083065
1.3200000000000007,969,-30.968470096829897
1.3200000000000007,970,-30.96292574307766
1.3200000000000007,971,-30.963939098858447
1.3200000000000007,972,-30.968033404328985
1.3200000000000007,973,-30.964486572179517
1.3200000000000007,974,-30.964945569065804
1.3200000000000007,975,-30.964501879175252
1.3200000000000007,976,-30.96322941145634
1.3200000000000007,977,-30.964546936310818
1.3200000000000007,978,-30.965465284586898
1.3200000000000007,979,-30.9645942804735
1.3200000000000007,980,-30.965335374668083
1.3200000000000007,981,-30.96548837982449
1.3200000000000007,982,-30.967426322913354
1.3200000000000007,983,-30.96595215684937
1.3200000000000007,984,-30.966767401316677
1.3200000000000007,985,-30.967166276457522
1.3200000000000007,986,-30.965935797730104
1.3200000000000007,987,-30.964423953036405
1.3200000000000007,988,-30.9671171818334
1.3200000000000007,989,-30.96702885414285
1.3200000000000007,990,-30.96569057615413
1.3200000000000007,991,-30.968270777751993
1.3200000000000007,992,-30.968094732308195
1.3200000000000007,993,-30.96543831071623
1.3200000000000007,994,-30.966128341228263
1.3200000000000007,995,-30.966570693264146
1.3200000000000007,996,-30.965816766487674
1.3200000000000007,997,-30.966489355003098
1.3200000000000007,998,-30.965120777786247
1.3200000000000007,999,-30.96622292406
1.3200000000000007,1000,-30.96787264341098
